mp_id,dim1,dim2,dim3,příjmení,jméno,kandidátka,klub,datum
6436,32.591989634543715,-18.35688605444932,-0.6096371686236394,Beitl,Petr,Spolu,ODS,2. pol. 2024
6437,-40.15069126093197,22.326056293537494,-5.3417282952636995,Bělica,Josef,ANO2011,ANO,2. pol. 2024
6438,33.69262871922692,-18.6519634516212,0.7279323042041413,Blaha,Stanislav,Spolu,ODS,2. pol. 2024
6445,-37.382281555579326,19.436227841244055,16.20565255776693,Dvořák,Jaroslav,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6447,-40.204643365438166,22.042397213625467,-7.826952145030305,Farhan,Kamal,ANO2011,ANO,2. pol. 2024
6448,-40.829126342697215,22.773498584045345,-5.805185980904927,Feranec,Milan,ANO2011,ANO,2. pol. 2024
6451,-40.66363677661183,22.6114721926015,-4.696487147478254,Fridrich,Stanislav,ANO2011,ANO,2. pol. 2024
6455,-39.188633347374065,20.977468861946466,18.812027537693623,Hrnčíř,Jan,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6457,-40.714197358071495,22.566414106193818,-5.6820263046690425,Fialová,Eva,ANO2011,ANO,2. pol. 2024
6458,-40.97590246279355,22.947700884179365,-7.978576078323784,Jáč,Ivan,ANO2011,ANO,2. pol. 2024
6459,33.34458946620318,-18.33839514009487,0.41835862827595477,Janda,Jakub,Spolu,ODS,2. pol. 2024
6463,-39.31601304830234,22.0343783636151,-4.899607782922521,Juchelka,Aleš,ANO2011,ANO,2. pol. 2024
6466,34.065428748903145,-18.838143254071277,1.653862950050526,Krutáková,Jana,Pirati+STAN,STAN,2. pol. 2024
6468,-40.2335518848899,22.541453613804567,-5.941635377488403,Malá,Taťána,ANO2011,ANO,2. pol. 2024
6469,-39.105280980042046,20.941213850328413,17.154867186085212,Maříková,Karla,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6473,11.967601561792646,-0.304641042492306,4.434746165823966,Richterová,Olga,Pirati+STAN,Piráti,2. pol. 2024
6474,-40.149427047619106,22.134790832768225,-5.652256355105732,Ožanová,Zuzana,ANO2011,ANO,2. pol. 2024
6475,-40.410688196747905,22.2957955674558,-7.014225145820725,Oborná,Monika,ANO2011,ANO,2. pol. 2024
6477,11.557914789324988,0.011068318525144788,6.076627215179586,Michálek,Jakub,Pirati+STAN,Piráti,2. pol. 2024
6479,-39.51749602221332,21.14579995432115,15.769002059685336,Šafránková,Lucie,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6482,34.56002677171322,-19.677561337151143,-0.6005128362016452,Válek,Vlastimil,Spolu,TOP09,2. pol. 2024
6484,-39.86726050669888,22.035017852648647,-5.975771323857703,Štolpa,David,ANO2011,ANO,2. pol. 2024
6486,32.835506244897,-18.363399267231916,-0.05343728761302532,Munzar,Vojtěch,Spolu,ODS,2. pol. 2024
6487,-40.15995263775125,22.326426700716606,-5.0914544263843045,Nacher,Patrik,ANO2011,ANO,2. pol. 2024
6490,-41.06515044885619,22.742301879744442,-8.707523611121223,Vrána,Petr,ANO2011,ANO,2. pol. 2024
6492,31.395983116994874,-18.306181371031062,0.15678174897377326,Vondrák,Ivo,ANO2011,Nezařaz,2. pol. 2024
6495,-40.02688374346662,21.52638081055432,17.569537649560814,Vích,Radovan,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6500,-40.48242889327267,22.579137650959257,-7.244117617363812,Richter,Jan,ANO2011,ANO,2. pol. 2024
6503,-39.461425541536634,20.840851395468523,12.96984123334288,Kobza,Jiří,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6505,-40.27988901619419,22.322604887882914,-6.834252854203827,Špičák,Julius,ANO2011,ANO,2. pol. 2024
6506,-40.19717684557277,22.21217151965841,-5.955174377066265,Kohoutek,Tomáš,ANO2011,ANO,2. pol. 2024
6508,-39.23948368437651,20.793889854924867,17.047293346639712,Koten,Radek,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6509,-40.53132681857294,22.611315313440517,-5.981085564267144,Králíček,Robert,ANO2011,ANO,2. pol. 2024
6510,32.867351089065316,-18.407954163366597,1.6828556232450744,Krejza,Karel,Spolu,ODS,2. pol. 2024
6511,-40.489003775767834,22.49004508847901,-6.648319396587861,Kubík,Jan,ANO2011,ANO,2. pol. 2024
6513,33.43996415674502,-18.588781753596948,1.6837663078573142,Výborný,Marek,Spolu,KDU-ČSL,2. pol. 2024
6515,-40.7188819347944,22.5555119222734,-6.32491304409893,Strýček,Jiří,ANO2011,ANO,2. pol. 2024
6518,-40.29960930794857,22.357910717684085,-6.398306734154162,Sadovský,Petr,ANO2011,ANO,2. pol. 2024
6520,-40.65948641393309,22.531876062088813,-6.846809402485368,Růžička,Pavel,ANO2011,ANO,2. pol. 2024
6521,-39.08278626351137,20.76880013588722,14.760074819728766,Rozvoral,Radek,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6523,-40.01731287300026,21.749004399509328,-5.8296078634121145,Ratiborský,Michal,ANO2011,ANO,2. pol. 2024
6524,34.12785179314727,-19.0960840278218,0.1337678814744842,Rakušan,Vít,Pirati+STAN,STAN,2. pol. 2024
6527,-39.22293063082397,21.911647394009254,-8.105411017020765,Pražák,David,ANO2011,ANO,2. pol. 2024
6533,-40.319269588214375,22.300501786172706,-6.417731491143169,Novák,Marek,ANO2011,ANO,2. pol. 2024
6534,-40.500045059145506,22.505162960422975,-4.573844723210571,Mašek,Jiří,ANO2011,ANO,2. pol. 2024
6538,33.67159198063577,-18.49713325762753,2.7210099488095976,Kupka,Martin,Spolu,ODS,2. pol. 2024
6544,-40.93075047517072,22.78539673465869,-5.418642753598557,Metnar,Lubomír,ANO2011,ANO,2. pol. 2024
6545,-40.7367720377097,22.527178205789063,-6.876105032746526,Schillerová,Alena,ANO2011,ANO,2. pol. 2024
6555,32.74848001588651,-18.1131550193377,0.7688601384471705,Philipp,Tom,Spolu,KDU-ČSL,2. pol. 2024
6621,-40.57062194338945,22.619840559454808,-6.524010770209529,Havlíček,Karel,ANO2011,ANO,2. pol. 2024
6623,-36.66420478708597,20.41614925451555,-5.56294827148662,Babka,Ondřej,ANO2011,ANO,2. pol. 2024
6687,33.96467463383535,-18.814773738416132,2.029234319744189,Jakob,Jan,Spolu,TOP09,2. pol. 2024
6688,-40.63532221915574,22.58860441891175,-7.82129129409108,Samaš,Miroslav,ANO2011,ANO,2. pol. 2024
6719,32.86817872336645,-18.401859466323703,0.0022993795181075125,Bačíková,Jana,Spolu,ODS,2. pol. 2024
6720,33.10706594307683,-18.27476307733538,2.95174257714374,Bělohlávková,Romana,Spolu,KDU-ČSL,2. pol. 2024
6721,32.853302088188045,-18.17047727814856,2.0361388967244944,Bělor,Roman,Pirati+STAN,STAN,2. pol. 2024
6722,33.17002874937389,-18.44091108335526,1.2383005890838077,Berki,Jan,Pirati+STAN,STAN,2. pol. 2024
6723,-40.735166356847884,22.620285494526748,-6.181122165217207,Berkovcová,Jana,ANO2011,ANO,2. pol. 2024
6724,33.4553631899867,-18.72453971740787,-1.7069955598633544,Bernard,Josef,Pirati+STAN,STAN,2. pol. 2024
6725,-40.39868792109514,22.40929127593203,-7.83437994527658,Brož,Lubomír,ANO2011,ANO,2. pol. 2024
6726,-39.10327752991713,20.78081305069039,14.920204922584068,Černý,Oldřich,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6727,33.21727411415486,-18.303527843014695,0.21675951812190844,Decroix,Eva,Spolu,ODS,2. pol. 2024
6728,34.00363636276024,-18.84489888660453,1.4561611654093662,Dubský,Tomáš,Pirati+STAN,STAN,2. pol. 2024
6729,34.14317390303657,-18.780780295389455,1.2557076264808842,Dufek,Aleš,Spolu,KDU-ČSL,2. pol. 2024
6730,-40.454501543502154,22.394152930481443,-6.387884995718603,Wenzl,Lubomír,ANO2011,ANO,2. pol. 2024
6731,-40.01848429993227,21.998341538595955,-5.4931021928552894,Wenzl,Milan,ANO2011,ANO,2. pol. 2024
6732,-39.17822899176618,21.631614209484354,-6.168787386770328,Mádlová,Ivana,ANO2011,ANO,2. pol. 2024
6733,33.46698642918492,-18.494516886028926,1.238339469048683,Major,Martin,Spolu,ODS,2. pol. 2024
6734,34.48717364791691,-18.98257278918692,2.488698705255983,Liška,Petr,Pirati+STAN,STAN,2. pol. 2024
6735,33.18950226054326,-18.429525334366414,1.1077719416679577,Kuchař,Jan,Pirati+STAN,STAN,2. pol. 2024
6736,-40.54246899211343,22.55772484482031,-7.72914078384254,Kukla,Martin,ANO2011,ANO,2. pol. 2024
6737,33.384793341732475,-18.400190689288134,1.1255572222502148,Lacina,Jan,Pirati+STAN,STAN,2. pol. 2024
6738,-40.57734834880734,22.535646249816875,-6.5120143710177265,Lang,Hubert,ANO2011,ANO,2. pol. 2024
6739,34.063569943987915,-18.907321665486343,0.11255979729800988,Letocha,Petr,Pirati+STAN,STAN,2. pol. 2024
6740,-39.14501042707761,20.794847239947135,15.947697590540386,Sládeček,Karel,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6741,34.00837149134003,-18.84462268637625,1.5667256846078592,Slavík,Jiří,Spolu,TOP09,2. pol. 2024
6742,31.826311348506692,-17.54119956519902,2.47304712782819,Smetana,Karel,Spolu,KDU-ČSL,2. pol. 2024
6743,-40.559187232926035,22.438240256181917,-5.666443910707275,Stržínek,Robert,ANO2011,ANO,2. pol. 2024
6744,31.992611198585983,-17.83459066961313,1.3435845447639112,Salvetr,Rudolf,Spolu,ODS,2. pol. 2024
6745,-39.35347197715227,20.874905818987358,15.861684632311041,Pošarová,Marie,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6746,32.866857541889935,-18.00227215088912,0.28634978707749653,Potůčková,Lucie,Pirati+STAN,STAN,2. pol. 2024
6747,34.02394362426533,-18.719665207599327,1.100185166825232,Exner,Martin,Pirati+STAN,STAN,2. pol. 2024
6748,33.92394107087755,-18.622360165879073,0.47707213711034785,Fifka,Petr,Spolu,ODS,2. pol. 2024
6749,-40.88196458695287,23.288515723985107,-7.205398355594909,Fischerová,Romana,ANO2011,ANO,2. pol. 2024
6750,32.955976774980236,-18.07914136680233,1.5337467306236054,Flek,Josef,Pirati+STAN,STAN,2. pol. 2024
6751,33.636361538541486,-18.537445380713258,0.5079431481343429,Haas,Karel,Spolu,ODS,2. pol. 2024
6752,33.04474767928612,-18.262626242060364,0.311815176389736,Hájek,Martin,Pirati+STAN,STAN,2. pol. 2024
6753,-40.126643098992595,22.17985672165499,-5.327852965226256,Hanzlíková,Jana,ANO2011,ANO,2. pol. 2024
6754,33.9720648476973,-18.863192330398636,2.3651047396470855,Havel,Matěj Ondřej,Spolu,TOP09,2. pol. 2024
6755,33.887317218101536,-18.635869833565444,0.3991943391978602,Havránek,Jiří,Spolu,ODS,2. pol. 2024
6756,-40.34748680108973,22.5458444815281,-6.690435151163184,Helebrant,Tomáš,ANO2011,ANO,2. pol. 2024
6757,32.67219231935138,-18.113034410514175,0.8154232530875424,Heller,Šimon,Spolu,KDU-ČSL,2. pol. 2024
6758,-40.76871610094186,22.662122498931673,-7.4071586973860875,Hendrych,Igor,ANO2011,ANO,2. pol. 2024
6759,32.625243674048775,-18.082444692910844,-0.0876607344474504,Hofmann,Jan,Spolu,ODS,2. pol. 2024
6761,34.41217090917589,-19.117273306886908,2.881484281979934,Quittová,Petra,Pirati+STAN,STAN,2. pol. 2024
6762,33.55520554526513,-18.634342154130323,1.7942030054139908,Pivoňka Vaňková,Pavla,Pirati+STAN,STAN,2. pol. 2024
6763,33.4850502155506,-18.371683505690573,1.3778608299829749,Šebelová,Michaela,Pirati+STAN,STAN,2. pol. 2024
6764,32.59731804183239,-17.337738729148764,3.0420926407689617,Jílková,Marie,Spolu,KDU-ČSL,2. pol. 2024
6765,33.77923141450913,-18.714104174618377,0.2967218750752406,Kašník,Pavel,Spolu,ODS,2. pol. 2024
6766,33.931756932231224,-18.738845981456297,1.1403384489637998,Olšáková,Eliška,Pirati+STAN,STAN,2. pol. 2024
6767,33.56654791905972,-18.635403782761482,1.4039009677024996,Opltová,Michaela,Pirati+STAN,STAN,2. pol. 2024
6768,33.66185065364571,-18.670655722130387,2.8405735609083362,Nový,Miloš,Spolu,TOP09,2. pol. 2024
6769,33.99056274295737,-18.677051585117262,1.579520397869491,Okamura,Hayato,Spolu,KDU-ČSL,2. pol. 2024
6770,-40.42309613790913,22.373715197847844,-6.26752892211683,Oulehlová,Renata,ANO2011,ANO,2. pol. 2024
6771,34.59045123896637,-18.980823844676912,2.883338482382222,Naiclerová,Hana,Pirati+STAN,STAN,2. pol. 2024
6772,33.40528844253525,-18.332900407990838,1.183097784283555,Müller,Tomáš,Pirati+STAN,STAN,2. pol. 2024
6773,-37.5406288817002,19.650331164285365,17.675960231654983,Kettner,Zdeněk,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6774,34.227628919061615,-18.91363954167838,2.1482083159973095,Klíma,Pavel,Spolu,TOP09,2. pol. 2024
6775,-40.41235764703205,22.35578826486343,-6.059450413788524,Knechtová,Lenka,ANO2011,ANO,2. pol. 2024
6776,11.494903822368004,0.05770181949383782,4.4998094891321525,Kocmanová,Klára,Pirati+STAN,Piráti,2. pol. 2024
6777,33.052348953271775,-18.375239039550156,1.7345302055418441,Kohajda,Michael,Spolu,KDU-ČSL,2. pol. 2024
6778,33.29966575142871,-18.475608246008026,0.4320559054439516,Ochodnická,Martina,Spolu,TOP09,2. pol. 2024
6780,-39.774160459436416,21.975517847722006,-5.771912808307702,Peštová,Berenika,ANO2011,ANO,2. pol. 2024
6781,33.05869214655857,-18.266109082134278,1.3793532902731533,Rataj,Michael,Pirati+STAN,STAN,2. pol. 2024
6782,-40.679364406691626,22.580983374791796,-8.010866953529124,Ryba,Drahoslav,ANO2011,ANO,2. pol. 2024
6783,-39.892897525754044,21.38417537665811,16.327960281424293,Síla,Jan,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6785,-39.03166053281356,20.917268497106868,15.144960555509243,Štefanová,Iveta,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6786,33.96733293204065,-18.674650596953875,1.8271161094530082,Teleky,Róbert,Spolu,KDU-ČSL,2. pol. 2024
6787,33.82946010073314,-18.59594831946931,0.5126855105820698,Turek,Libor,Spolu,ODS,2. pol. 2024
6788,33.64124621536153,-18.358726588889322,1.1475216306642242,Urbanová,Barbora,Pirati+STAN,STAN,2. pol. 2024
6789,34.118924295286796,-18.868973017502014,1.7166165870178478,Vlček,Lukáš,Pirati+STAN,STAN,2. pol. 2024
6790,34.01447218888478,-18.844701846776577,0.7536293663000491,Voborská,Milada,Pirati+STAN,STAN,2. pol. 2024
6791,33.883343118495596,-18.59788188090145,1.405540139622623,Vojtko,Viktor,Pirati+STAN,STAN,2. pol. 2024
6792,32.305502037616606,-18.066613133618695,1.137776142563181,Vomáčka,Vít,Spolu,ODS,2. pol. 2024
6793,32.91691569997203,-18.134089899188755,1.331876117800345,Zajíčková,Renáta,Spolu,ODS,2. pol. 2024
6794,33.68539486792055,-18.45723810664012,1.4382549566198248,Zborovský,Miroslav,Spolu,KDU-ČSL,2. pol. 2024
6795,-39.99310212897999,21.308718942574004,15.528641452830128,Zlínský,Vladimír,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6796,33.67440656033199,-18.495569747928272,1.1338085375927616,Zuna,Michal,Spolu,TOP09,2. pol. 2024
6797,33.57172276887397,-18.462229799373386,1.4793602483386081,Balaš,Vladimír,Pirati+STAN,STAN,2. pol. 2024
6798,32.44067496770145,-18.105959299973698,1.1412553464730768,Hájek,Jiří,Pirati+STAN,STAN,2. pol. 2024
6800,33.049848471054595,-18.65938539535342,2.775548676310316,Král,Václav,Spolu,ODS,2. pol. 2024
6801,31.812878547617988,-17.319612001695,-1.2798242682910788,Navrátil,Jiří,Spolu,KDU-ČSL,2. pol. 2024
6802,33.527682725709845,-18.735702424679328,2.8848750210450733,Svoboda,Pavel,Spolu,TOP09,2. pol. 2024
6803,33.15966521519486,-18.303689238176172,0.2847021618491724,Horák,Jiří,Spolu,KDU-ČSL,2. pol. 2024
6804,32.470512398701075,-18.043152317179178,0.8756309014156348,Němečková Crkvenjaš,Zdenka,Spolu,ODS,2. pol. 2024
6809,33.775613767438415,-18.738695158969666,1.617094727162982,Levko,Jarmila,Pirati+STAN,STAN,2. pol. 2024
6925,-39.08184274092964,20.893274528859433,15.02323535289644,Dlask,Marcel,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6937,33.762706799364885,-18.73647524934306,1.660868604572897,Dlouhý,Martin,Spolu,TOP09,2. pol. 2024
6939,-40.632595543625726,22.480984234067336,-6.003096553186419,Dědeček,Jaromír,ANO2011,ANO,2. pol. 2024
6940,-40.48340791112799,22.41323499725434,-6.782661527767756,Bláhová,Kamila,ANO2011,ANO,2. pol. 2024
6946,-41.465021415676794,23.04100596595518,-6.086307473731125,Váňa,Josef,ANO2011,ANO,2. pol. 2024
6947,33.616749211217375,-18.557020790350226,-0.7075476449930027,Doušová,Silvia,Pirati+STAN,STAN,2. pol. 2024
4,33.71612082835701,-19.135703578075145,0.9072595202185789,Benda,Marek,Spolu,ODS,1. pol. 2025
346,32.24422909895529,-18.388423340577685,-5.525089241533124,Bendl,Petr,Spolu,ODS,1. pol. 2025
5226,32.64313014413306,-18.411530904427558,-3.607921443761479,Žáček,Pavel,Spolu,ODS,1. pol. 2025
5332,33.81683076984682,-18.87366670429644,-3.6873052524306473,Tesařík,Antonín,Spolu,KDU-ČSL,1. pol. 2025
5379,28.010383935557,-15.448313369950936,-11.220223168790866,Bauer,Jan,Spolu,ODS,1. pol. 2025
5449,34.210534725863795,-19.179404221390474,-3.859597327815179,Carbol,Jiří,Spolu,KDU-ČSL,1. pol. 2025
5459,-38.62427806116741,20.965607705261718,24.9705757021089,Fiala,Radim,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
5477,-35.95832208271958,19.239559911741726,21.458793014896543,Lesenská,Vladimíra,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
5700,33.134557317756936,-18.61006080511448,-2.247524026753038,Adamec,Ivan,Spolu,ODS,1. pol. 2025
5899,32.27000954114134,-18.50532060027483,-1.1227535421348331,Bureš,Jan,Spolu,ODS,1. pol. 2025
5901,34.04158338129928,-18.963002722355064,-2.185557045432728,Cogan,Josef,Pirati+STAN,STAN,1. pol. 2025
5903,34.06319005558017,-19.04986758787977,-2.7227285301283266,Černochová,Jana,Spolu,ODS,1. pol. 2025
5911,-35.61123080670822,19.18166512580556,20.753175400990454,Foldyna,Jaroslav,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
5914,32.072925604590026,-17.6455149128537,1.0499697614832908,Gazdík,Petr,Pirati+STAN,STAN,1. pol. 2025
5931,33.17982519079851,-18.71282610392465,-2.6658217868715743,Jirout,Radim,Spolu,ODS,1. pol. 2025
5943,35.127674574837094,-19.61755892351967,1.5855703160591343,Langšádlová,Helena,Spolu,TOP09,1. pol. 2025
5968,35.65016692372174,-20.171415648358952,-5.524248003350717,Staněk,Pavel,Spolu,ODS,1. pol. 2025
5969,32.59404258706586,-18.307420641097867,-3.607821752108517,Stanjura,Zbyněk,Spolu,ODS,1. pol. 2025
6007,34.04343497781526,-19.239727137281847,-7.40139376442383,Svoboda,Bohuslav,Spolu,ODS,1. pol. 2025
6074,35.26848385909662,-19.95830453112708,-3.1401675457337572,Fiala,Petr,Spolu,ODS,1. pol. 2025
6079,32.97798489870572,-18.594606839064127,-3.9825621276129644,Blažek,Pavel,Spolu,ODS,1. pol. 2025
6105,-35.49755655657174,18.208774944715234,22.17491875217699,Okamura,Tomio,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6138,33.11865293845315,-18.5040582064259,-4.565818534918944,Bělobrádek,Pavel,Spolu,KDU-ČSL,1. pol. 2025
6143,-39.72874591672156,22.262739857478863,-0.672612318030795,Berkovec,Stanislav,ANO2011,ANO,1. pol. 2025
6147,35.17439399880212,-19.599871516434256,1.534897823943908,Pekarová Adamová,Markéta,Spolu,TOP09,1. pol. 2025
6150,-41.414228994065105,23.412899689667785,9.058825198923545,Babiš,Andrej,ANO2011,ANO,1. pol. 2025
6154,33.999479874182946,-19.009043011381,-2.593730434854481,Ženíšek,Marek,Spolu,TOP09,1. pol. 2025
6158,-40.36445730988516,22.575626566301917,0.18572959481614099,Rais,Karel,ANO2011,ANO,1. pol. 2025
6165,-32.44375875530738,18.16288645624704,3.3861534276921987,Vondráček,Radek,ANO2011,ANO,1. pol. 2025
6166,-39.09369745599557,21.938154243524675,0.14303843137133437,Volný,Jan,ANO2011,ANO,1. pol. 2025
6168,-39.62565502386233,21.984579952968208,-6.13457084844005,Válková,Helena,ANO2011,ANO,1. pol. 2025
6172,-40.99450212496306,22.943569502941372,-3.528187361917132,Okleštěk,Ladislav,ANO2011,ANO,1. pol. 2025
6176,32.93683655452314,-18.549688647043283,-3.0353685845000205,Nováková,Nina,Spolu,KDU-ČSL,1. pol. 2025
6177,-21.883235115492976,11.839696336482925,-2.7569695467278508,Balaštíková,Margita,ANO2011,ANO,1. pol. 2025
6178,33.07562632354035,-18.547555363353606,-2.152736727494886,Bartošek,Jan,Spolu,KDU-ČSL,1. pol. 2025
6179,34.41966101700824,-19.069864316370253,-2.004442668798439,Benešík,Ondřej,Spolu,KDU-ČSL,1. pol. 2025
6184,-30.637189937378132,17.092696782933412,-9.502458315906535,Brabec,Richard,ANO2011,ANO,1. pol. 2025
6185,-39.34884712194863,22.30587044706792,14.184376911271288,Brázdil,Milan,ANO2011,ANO,1. pol. 2025
6190,-40.68065991135573,22.88376391493984,-0.5212131713018199,Faltýnek,Jaroslav,ANO2011,ANO,1. pol. 2025
6201,-39.53792771476922,22.212858015494113,-0.08374980528270119,Janulík,Miloslav,ANO2011,ANO,1. pol. 2025
6205,34.357915037013484,-19.219152586732804,-3.048702989734822,Jurečka,Marian,Spolu,KDU-ČSL,1. pol. 2025
6207,33.6542951122702,-18.76995395054145,-3.576518684575837,Kaňkovský,Vít,Spolu,KDU-ČSL,1. pol. 2025
6211,-39.71861181714484,22.290931942973728,-1.8331591488634122,Kolovratník,Martin,ANO2011,ANO,1. pol. 2025
6214,34.878930366515036,-19.550349133953212,-3.7701171310902013,Kovářová,Věra,Pirati+STAN,STAN,1. pol. 2025
6215,-36.17010921056021,20.427620966212643,-2.7270848644819075,Kubíček,Roman,ANO2011,ANO,1. pol. 2025
6216,34.05796725150902,-19.114109149577132,-2.3694627559673926,Kučera,Michal,Spolu,TOP09,1. pol. 2025
6225,-39.95477035329305,22.450212431643745,-1.6724761083440052,Pastuchová,Jana,ANO2011,ANO,1. pol. 2025
6240,-39.020410110212794,22.03658467587181,-2.6476608874924272,Tureček,Karel,ANO2011,ANO,1. pol. 2025
6246,-39.49266168261811,22.282225775418777,-1.016793416166963,Kott,Josef,ANO2011,ANO,1. pol. 2025
6254,-39.753788196369406,22.29105797578979,-0.5963321681380221,Adámková,Věra,ANO2011,ANO,1. pol. 2025
6292,34.18248475328836,-19.178194681302735,-4.065497882378096,Golasowská,Pavla,Spolu,KDU-ČSL,1. pol. 2025
6409,-39.024772173377386,21.93528011426495,-1.398467684373719,Petrtýl,František,ANO2011,ANO,1. pol. 2025
6418,33.4619770568827,-18.854881875866536,-4.121474890139975,Skopeček,Jan,Spolu,ODS,1. pol. 2025
6428,-38.868903740408825,21.627238616454527,-0.3770229859732752,Babišová,Andrea,ANO2011,ANO,1. pol. 2025
6431,-40.28304424147381,22.457884104771807,-3.145612168597786,Dražilová,Lenka,ANO2011,ANO,1. pol. 2025
6433,3.668405898749033,1.556100285587598,4.181715400505769,Bartoš,Ivan,Pirati+STAN,Piráti,1. pol. 2025
6435,31.715563108133704,-17.950476752832927,-12.332123308312044,Baxa,Martin,Spolu,ODS,1. pol. 2025
6436,33.34114383088421,-18.845446559927872,-3.8398685005175617,Beitl,Petr,Spolu,ODS,1. pol. 2025
6437,-41.35834199293599,22.98880064037715,-8.670747840086033,Bělica,Josef,ANO2011,ANO,1. pol. 2025
6438,33.23203110987857,-18.80285208708673,-3.8395845008427405,Blaha,Stanislav,Spolu,ODS,1. pol. 2025
6445,-36.91688844062955,19.90178651637445,21.794280919446376,Dvořák,Jaroslav,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6447,-39.236915147408986,21.745314536538963,-5.125053352828303,Farhan,Kamal,ANO2011,ANO,1. pol. 2025
6451,-41.29092790300085,22.92966545388294,-8.751229989535757,Fridrich,Stanislav,ANO2011,ANO,1. pol. 2025
6455,-34.870764716177575,18.557027060485574,23.292881508785058,Hrnčíř,Jan,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6457,-39.33794057348159,21.943458928640446,-0.8343225888500894,Fialová,Eva,ANO2011,ANO,1. pol. 2025
6458,-34.67581368737672,18.890559853872244,-5.379068056355069,Jáč,Ivan,ANO2011,ANO,1. pol. 2025
6459,33.34624040644983,-18.843125606714157,-3.841936068003511,Janda,Jakub,Spolu,ODS,1. pol. 2025
6463,-39.43037138414585,22.192018579041395,-1.716537270850146,Juchelka,Aleš,ANO2011,ANO,1. pol. 2025
6466,33.76820032576832,-18.959275553597273,-3.8723410903095044,Krutáková,Jana,Pirati+STAN,STAN,1. pol. 2025
6468,-39.37966453535019,22.10511574190677,-1.7054188550133405,Malá,Taťána,ANO2011,ANO,1. pol. 2025
6469,-36.92509601107672,19.833432655177333,22.028218869997147,Maříková,Karla,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6473,6.581170372139478,0.21528813475249522,0.7994366215895327,Richterová,Olga,Pirati+STAN,Piráti,1. pol. 2025
6474,-39.29097346720705,21.758577068871507,0.5392862039811834,Ožanová,Zuzana,ANO2011,ANO,1. pol. 2025
6475,-39.77750707146005,22.556738533720623,-2.385765336143481,Oborná,Monika,ANO2011,ANO,1. pol. 2025
6477,4.276307310088498,1.5036310256590166,1.4408807057088415,Michálek,Jakub,Pirati+STAN,Piráti,1. pol. 2025
6479,-37.41337994467603,20.132335678937753,20.632558753769302,Šafránková,Lucie,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6482,34.694098043996526,-19.45969735934881,0.040453066638681354,Válek,Vlastimil,Spolu,TOP09,1. pol. 2025
6484,-39.10043063467092,22.044361602786935,-0.7845043353652813,Štolpa,David,ANO2011,ANO,1. pol. 2025
6486,32.637510799300046,-18.511410891000494,-3.3755281340086425,Munzar,Vojtěch,Spolu,ODS,1. pol. 2025
6487,-39.23792751741712,22.250279526627992,-2.237124957504216,Nacher,Patrik,ANO2011,ANO,1. pol. 2025
6490,-40.69310806657911,22.795264649173895,-4.252784990356557,Vrána,Petr,ANO2011,ANO,1. pol. 2025
6492,31.84817178030882,-18.080865522340172,-12.32510807115483,Vondrák,Ivo,ANO2011,Nezařaz,1. pol. 2025
6495,-36.89196236126008,20.120012080113874,22.523412993064806,Vích,Radovan,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6500,-40.136260285530035,22.693897025095858,-1.5347555827584094,Richter,Jan,ANO2011,ANO,1. pol. 2025
6503,-36.87482637150015,19.793412718589956,21.25995210453374,Kobza,Jiří,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6505,-40.1353678827433,22.635325671294044,-1.1911627237667004,Špičák,Julius,ANO2011,ANO,1. pol. 2025
6506,-40.36158814324926,22.756701400799628,-0.20070452420886312,Kohoutek,Tomáš,ANO2011,ANO,1. pol. 2025
